cmdCode,commodity,year,actual,predicted
2928,Organic derivatives of hydrazine or of hydroxylamine,2023,1168617846.327,1378168639.2279677
2928,Organic derivatives of hydrazine or of hydroxylamine,2024,1076006031.718,1441597013.5316436
2929,"Nitrogen-function compounds, n.e.c. in chapter 29",2023,5749824832.393001,6071997758.896057
2929,"Nitrogen-function compounds, n.e.c. in chapter 29",2024,5263056512.191999,6306139567.604648
2930,Organo-sulphur compounds,2023,6641900907.795,9316629171.999393
2930,Organo-sulphur compounds,2024,7046312890.6310005,10174098567.62358
2931,Other organo-inorganic compounds,2023,7240940309.116,16767075037.0864
2931,Other organo-inorganic compounds,2024,7302721837.275001,19335138339.23961
2932,Heterocyclic compounds with oxygen hetero-atom(s) only,2023,12795173700.629,13717620908.00913
2932,Heterocyclic compounds with oxygen hetero-atom(s) only,2024,12253778153.491001,14525732686.034489
2933,Heterocyclic compounds with nitrogen hetero-atom(s) only,2023,60679129377.77,59446805473.85216
2933,Heterocyclic compounds with nitrogen hetero-atom(s) only,2024,46603665426.028,60044523290.399994
2934,"Nucleic acids and their salts, whether or not chemically defined; other heterocyclic compounds",2023,26191889355.894,28358212931.67675
2934,"Nucleic acids and their salts, whether or not chemically defined; other heterocyclic compounds",2024,25097694949.511,29790356074.550323
2935,Sulphonamides,2023,4869895510.007,6200871121.414911
2935,Sulphonamides,2024,4359662928.898,5846150507.133886
2936,"Provitamins, vitamins; natural or reproduced by synthesis (including natural concentrates) derivatives thereof used as vitamins, and intermixtures of the fore-going, whether or not in any solvent",2023,7424006085.083,8819638700.662548
2936,"Provitamins, vitamins; natural or reproduced by synthesis (including natural concentrates) derivatives thereof used as vitamins, and intermixtures of the fore-going, whether or not in any solvent",2024,8324117326.468,9023851022.855019
2937,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones.",2023,19022634536.074,16037353474.501183
2937,"Hormones, prostaglandins, thromboxanes and leukotrienes, natural or reproduced by synthesis; derivatives and structural analogues thereof, including chain modified polypeptides, used primarily as hormones.",2024,26030182228.878,16370329844.755201
2938,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",2023,1866229209.369,2094444318.5241857
2938,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",2024,1687635006.432,2117569938.5287178
2939,"Alkaloids, vegetable; natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",2023,1889297947.031,799111235.5956587
2939,"Alkaloids, vegetable; natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",2024,1838878911.586,767295009.3620039
2940,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39",2023,1345453856.515,1428594032.6676836
2940,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39",2024,1356320066.981,1552539856.62104
2941,Antibiotics,2023,9770280809.928,9524733088.002008
2941,Antibiotics,2024,9774817470.995,9550748229.433058
2942,Organic compounds; n.e.c. in chapter 29,2023,1250588685.231,1038730984.9404511
2942,Organic compounds; n.e.c. in chapter 29,2024,770397857.732,1059407036.9031918
3001,"Glands and other organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.c.",2023,4694627632.492,6372487634.35742
3001,"Glands and other organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.c.",2024,3465985794.837,6640785652.749562
3002,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",2023,254876882992.76102,296382663658.5745
3002,"Human blood; animal blood for therapeutic, prophylactic or diagnostic uses; antisera, other blood fractions, immunological products, modified or obtained by biotechnological processes; vaccines, toxins, cultures of micro-organisms (excluding yeasts) etc",2024,280905521363.197,332955687575.777
3003,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) of two or more constituents mixed together for therapeutic or prophylactic use not in measured doses or in forms or packings for retail sale",2023,9469619686.92,7144347805.401104
3003,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) of two or more constituents mixed together for therapeutic or prophylactic use not in measured doses or in forms or packings for retail sale",2024,9403401082.96,7158091038.808911
3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",2023,372992914724.249,395238631509.2425
3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal admin. systems) or packed for retail sale",2024,385655192633.353,419200301160.63086
3005,"Wadding, gauze, bandages (dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or in forms or packings for retail sale, for medical, surgical or veterinary use",2023,9247539804.154,10260153957.89796
3005,"Wadding, gauze, bandages (dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or in forms or packings for retail sale, for medical, surgical or veterinary use",2024,9937392469.224,11075070291.340868
3006,Pharmaceutical goods,2023,16552497978.029,16913190819.41475
3006,Pharmaceutical goods,2024,16624340921.56,17732130177.216194
3101,"Fertilizers; animal or vegetable, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products",2023,1076870093.277,1230111821.8652453
3101,"Fertilizers; animal or vegetable, whether or not mixed together or chemically treated; fertilizers produced by the mixing or chemical treatment of animal or vegetable products",2024,1145138791.062,1306447741.8837101
3102,"Fertilizers; mineral or chemical, nitrogenous",2023,28958113311.447,65350222669.4832
3102,"Fertilizers; mineral or chemical, nitrogenous",2024,24245267081.371,80241768037.40265
3103,"Fertilizers; mineral or chemical, phosphatic",2023,2329291404.276,3179033757.167382
3103,"Fertilizers; mineral or chemical, phosphatic",2024,4448545914.935,3427422400.4731617
3104,"Fertilizers; mineral or chemical, potassic",2023,18428922077.245,39338130466.516945
3104,"Fertilizers; mineral or chemical, potassic",2024,13759060396.481,51838199037.4875
3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",2023,26593160992.906,41526041101.03303
3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",2024,31316965702.705,46624145845.22447
3201,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives",2023,355698023.688,344199182.67413425
3201,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives",2024,363639109.209,347317868.3151424
3202,"Tanning substances; synthetic organic or inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances, enzymatic preparations for pre-tanning",2023,439109853.09,524721054.77763444
3202,"Tanning substances; synthetic organic or inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances, enzymatic preparations for pre-tanning",2024,395912554.24,524918150.19335026
3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",2023,1405480394.061,1436626842.716226
3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",2024,1388070789.973,1488944244.302576
3204,Synthetic organic colouring matter and preparations based thereon; synthetic organic products used as fluorescent brightening agents or as luminophores; whether or not chemically defined,2023,8723394099.917,10541895324.152199
3204,Synthetic organic colouring matter and preparations based thereon; synthetic organic products used as fluorescent brightening agents or as luminophores; whether or not chemically defined,2024,8854990604.507,10633647968.649382
3205,Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter,2023,123226484.574,127339674.31378096
3205,Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter,2024,111465585.152,126318058.9410027
3206,"Colouring matter and preparations thereof n.e.c. in heading no. 3203, 3204, 3205; inorganic products, kind used as luminophores whether or not chemically defined",2023,13271512671.878,15686614661.856653
3206,"Colouring matter and preparations thereof n.e.c. in heading no. 3203, 3204, 3205; inorganic products, kind used as luminophores whether or not chemically defined",2024,14256100892.342001,16582078905.333853
3207,"Pigments, prepared; opacifiers, colours, vitrifiable enamels, glazes, engobes (slips), liquid lustres etc as used in the ceramic enamelling or glass industry; glass frit and powder, granules or flakes",2023,4646595699.713,5226486034.264698
3207,"Pigments, prepared; opacifiers, colours, vitrifiable enamels, glazes, engobes (slips), liquid lustres etc as used in the ceramic enamelling or glass industry; glass frit and powder, granules or flakes",2024,4272680481.855,5393487370.803195
3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",2023,14401105959.739,15056426165.06341
3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",2024,14237676457.917,15769088790.437283
3209,"Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",2023,5918454065.155,6237758316.906632
3209,"Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",2024,5800572122.218,6531991601.593529
3210,"Paints and varnishes (including enamels, lacquers and distempers), excluding those of heading no. 3209, prepared water pigments of a kind used for finishing leather",2023,698253512.962,608385966.303199
3210,"Paints and varnishes (including enamels, lacquers and distempers), excluding those of heading no. 3209, prepared water pigments of a kind used for finishing leather",2024,639783464.5929999,614182497.383306
